show_id,type,title,date_added,release_year,rating,duration,duration_type
s1738,TV Show,Paranormal,5-Nov-20,2020,TV-14,1,Season
s1739,Movie,A Christmas Catch,4-Nov-20,2018,TV-G,87,min
s1740,Movie,Christmas with a Prince,4-Nov-20,2018,TV-PG,86,min
s1741,TV Show,Love & Anarchy,4-Nov-20,2020,TV-MA,1,Season
s1742,Movie,Miss India,4-Nov-20,2020,TV-PG,136,min
s1743,Movie,Felix Lobrecht: Hype,3-Nov-20,2020,TV-MA,60,min
s1744,Movie,MOTHER,3-Nov-20,2020,TV-14,127,min
s1745,Movie,The Beginning of Life,3-Nov-20,2016,TV-PG,96,min
s1746,Movie,Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,3-Nov-20,2020,TV-PG,15,min
s1747,TV Show,Can You Hear Me?,2-Nov-20,2020,TV-MA,2,Seasons
s1748,Movie,Prospect,2-Nov-20,2018,R,100,min
s1749,TV Show,60 Days In,1-Nov-20,2019,TV-MA,1,Season
s1750,Movie,Christmas Break-In,1-Nov-20,2019,TV-PG,87,min
s1751,TV Show,Dawson's Creek,1-Nov-20,2002,TV-14,6,Seasons
s1752,Movie,Elf Pets: A Fox Cub’s Christmas Tale,1-Nov-20,2020,TV-Y,28,min
s1753,Movie,Elf Pets: Santa’s Reindeer Rescue,1-Nov-20,2020,TV-Y,27,min
s1754,Movie,Elliot the Littlest Reindeer,1-Nov-20,2018,PG,90,min
s1755,TV Show,Forged in Fire,1-Nov-20,2019,TV-14,1,Season
s1756,TV Show,Leah Remini: Scientology and the Aftermath,1-Nov-20,2018,TV-14,3,Seasons
s1757,TV Show,LEGO Jurassic World: Legend of Isla Nublar,1-Nov-20,2019,TV-Y,1,Season
s1758,TV Show,LEGO Jurassic World: Secret Exhibit,1-Nov-20,2018,TV-Y,1,Season
s1759,TV Show,LEGO Ninjago,1-Nov-20,2020,TV-Y7,2,Seasons
s1760,TV Show,LEGO Ninjago: Masters of Spinjitzu,1-Nov-20,2019,TV-Y7,10,Seasons
s1761,TV Show,LEGO: CITY Adventures,1-Nov-20,2019,TV-Y,1,Season
s1762,Movie,Little Monsters,1-Nov-20,1989,PG,102,min
s1763,Movie,Mile 22,1-Nov-20,2018,R,94,min
s1764,Movie,Piercing,1-Nov-20,2018,R,81,min
s1765,Movie,Snowden,1-Nov-20,2016,R,134,min
s1766,TV Show,The Garfield Show,1-Nov-20,2018,TV-Y,4,Seasons
s1767,TV Show,The Good Detective,1-Nov-20,2020,TV-MA,1,Season
s1768,Movie,The Impossible,1-Nov-20,2012,PG-13,114,min
s1769,Movie,The Next Karate Kid,1-Nov-20,1994,PG,107,min
s1770,TV Show,Voice,1-Nov-20,2018,TV-14,2,Seasons
s1771,Movie,Wheels of Fortune,1-Nov-20,2020,R,107,min
s1772,TV Show,Afronta! Facing It!,31-Oct-20,2017,TV-PG,1,Season
s1773,Movie,The 12th Man,31-Oct-20,2018,TV-MA,130,min
s1774,TV Show,Zumbo's Just Desserts,31-Oct-20,2019,TV-PG,1,Season
s1775,Movie,Hidden in Plain Sight,30-Oct-20,2019,TV-14,87,min
s1776,Movie,His House,30-Oct-20,2020,TV-14,93,min
s1777,Movie,In Line,30-Oct-20,2017,TV-14,114,min
s1778,Movie,Kaali Khuhi,30-Oct-20,2020,TV-14,91,min
s1779,TV Show,Kongsuni and Friends,30-Oct-20,2020,TV-Y,2,Seasons
s1780,TV Show,Marvel's Agents of S.H.I.E.L.D.,30-Oct-20,2020,TV-14,7,Seasons
s1781,Movie,Rogue City,30-Oct-20,2020,TV-MA,116,min
s1782,TV Show,Somebody Feed Phil,30-Oct-20,2020,TV-14,4,Seasons
s1783,TV Show,Suburra: Blood on Rome,30-Oct-20,2020,TV-MA,3,Seasons
s1784,Movie,The Day of the Lord,30-Oct-20,2020,TV-MA,93,min
s1785,Movie,Pagpag: Nine Lives,29-Oct-20,2013,TV-14,106,min
s1786,Movie,Holidate,28-Oct-20,2020,TV-MA,105,min
s1787,Movie,La Gran Ilusión,28-Oct-20,2016,TV-14,50,min
s1788,Movie,Metallica Through The Never,28-Oct-20,2013,R,93,min
s1789,Movie,Nobody Sleeps in the Woods Tonight,28-Oct-20,2020,TV-MA,103,min
s1790,Movie,Secrets of the Saqqara Tomb,28-Oct-20,2020,TV-PG,114,min
s1791,TV Show,Blood of Zeus,27-Oct-20,2020,TV-MA,1,Season
s1792,TV Show,Chico Bon Bon: Monkey with a Tool Belt,27-Oct-20,2020,TV-Y,4,Seasons
s1793,Movie,Guillermo Vilas: Settling the Score,27-Oct-20,2020,TV-14,95,min
s1794,Movie,Sarah Cooper: Everything's Fine,27-Oct-20,2020,TV-MA,50,min
s1795,TV Show,The Devil Punisher,26-Oct-20,2020,TV-14,1,Season
s1796,Movie,Ajab Prem Ki Ghazab Kahani,25-Oct-20,2009,TV-14,150,min
s1797,Movie,Black '47,24-Oct-20,2018,R,100,min
s1798,Movie,I Am Woman,24-Oct-20,2019,TV-MA,117,min
s1799,Movie,Alice Junior,23-Oct-20,2019,TV-MA,87,min
s1800,TV Show,Barbarians,23-Oct-20,2020,TV-MA,1,Season
s1801,TV Show,Move,23-Oct-20,2020,TV-MA,1,Season
s1802,Movie,Over the Moon,23-Oct-20,2020,PG,100,min
s1803,Movie,Shattered Memories,23-Oct-20,2018,TV-14,86,min
s1804,TV Show,Stolen Away,23-Oct-20,2020,TV-MA,1,Season
s1805,TV Show,The Queen's Gambit,23-Oct-20,2020,TV-MA,1,Season
s1806,Movie,Bending the Arc,22-Oct-20,2017,TV-MA,102,min
s1807,Movie,Cadaver,22-Oct-20,2020,TV-MA,87,min
s1808,Movie,Exes Baggage,22-Oct-20,2018,TV-MA,103,min
s1809,Movie,Fisherman's Friends,22-Oct-20,2019,PG-13,112,min
s1810,Movie,The Hows of Us,22-Oct-20,2018,TV-14,120,min
s1811,Movie,The Hummingbird Project,22-Oct-20,2018,R,111,min
s1812,Movie,"Yes, God, Yes",22-Oct-20,2020,R,78,min
s1813,Movie,Brave Blue World: Racing to Solve Our Water Crisis,21-Oct-20,2020,TV-PG,51,min
s1814,TV Show,My Next Guest Needs No Introduction With David Letterman,21-Oct-20,2020,TV-MA,3,Seasons
s1815,Movie,Rebecca,21-Oct-20,2020,PG-13,123,min
s1816,Movie,The Magic School Bus Rides Again The Frizz Connection,20-Oct-20,2020,TV-Y,46,min
s1817,Movie,Tremors: Shrieker Island,20-Oct-20,2020,PG-13,102,min
s1818,Movie,Beirut Oh Beirut,19-Oct-20,1975,TV-14,106,min
s1819,Movie,Bosta,19-Oct-20,2005,TV-14,112,min
s1820,Movie,Ghadi,19-Oct-20,2013,TV-MA,101,min
s1821,Movie,Heritages,19-Oct-20,2014,TV-14,96,min
s1822,Movie,Listen,19-Oct-20,2017,TV-MA,103,min
s1823,Movie,Out of Life,19-Oct-20,1991,TV-MA,94,min
s1824,Movie,Panoptic,19-Oct-20,2017,TV-MA,69,min
s1825,Movie,Taxi Ballad,19-Oct-20,2012,TV-MA,81,min
s1826,Movie,The Kite,19-Oct-20,2003,TV-MA,76,min
s1827,Movie,The Little Wars,19-Oct-20,1982,TV-14,108,min
s1828,Movie,Under the Bombs,19-Oct-20,2007,TV-MA,94,min
s1829,TV Show,Unsolved Mysteries,19-Oct-20,2020,TV-MA,2,Seasons
s1830,Movie,West Beirut,19-Oct-20,1999,TV-MA,106,min
s1831,Movie,What Did I Mess,19-Oct-20,2018,TV-14,98,min
s1832,Movie,Whispers,19-Oct-20,1980,TV-14,93,min
s1833,Movie,Zozo,19-Oct-20,2005,TV-MA,99,min
s1834,Movie,ParaNorman,18-Oct-20,2012,PG,93,min
s1835,TV Show,Start-Up,18-Oct-20,2020,TV-14,1,Season
s1836,Movie,I Am Vengeance: Retaliation,17-Oct-20,2020,R,82,min
s1837,Movie,Disconnect,16-Oct-20,2018,TV-MA,107,min
s1838,TV Show,Grand Army,16-Oct-20,2020,TV-MA,1,Season
s1839,Movie,In a Valley of Violence,16-Oct-20,2016,R,104,min
s1840,TV Show,La Révolution,16-Oct-20,2020,TV-MA,1,Season
s1841,TV Show,Someone Has to Die,16-Oct-20,2020,TV-MA,1,Season
s1842,TV Show,The Last Kids on Earth,16-Oct-20,2020,TV-Y7,3,Seasons
s1843,Movie,The Trial of the Chicago 7,16-Oct-20,2020,R,130,min
s1844,Movie,Unfriended,16-Oct-20,2014,R,83,min
s1845,Movie,A Babysitter's Guide to Monster Hunting,15-Oct-20,2020,TV-PG,99,min
s1846,Movie,Batman: The Killing Joke,15-Oct-20,2016,R,77,min
s1847,Movie,El-Khawaga's Dilemma,15-Oct-20,2018,TV-14,94,min
s1848,TV Show,Fireman Sam,15-Oct-20,2018,TV-Y,4,Seasons
s1849,TV Show,Half & Half,15-Oct-20,2005,TV-14,4,Seasons
s1850,Movie,Kartini: Princess of Java,15-Oct-20,2017,TV-PG,118,min
s1851,Movie,Love Like the Falling Rain,15-Oct-20,2020,TV-14,87,min
s1852,TV Show,One on One,15-Oct-20,2006,TV-14,5,Seasons
s1853,TV Show,Power Rangers Beast Morphers,15-Oct-20,2020,TV-Y7,2,Seasons
s1854,Movie,Rooting for Roona,15-Oct-20,2020,TV-PG,42,min
s1855,TV Show,Social Distance,15-Oct-20,2020,TV-MA,1,Season
s1856,Movie,A Choo,14-Oct-20,2020,TV-14,101,min
s1857,Movie,BLACKPINK: Light Up the Sky,14-Oct-20,2020,TV-14,80,min
s1858,Movie,The Three Deaths of Marisela Escobedo,14-Oct-20,2020,TV-MA,110,min
s1859,Movie,Fida,13-Oct-20,2004,TV-14,117,min
s1860,Movie,Octonauts & the Great Barrier Reef,13-Oct-20,2020,TV-Y,47,min
s1861,TV Show,The Cabin with Bert Kreischer,13-Oct-20,2020,TV-MA,1,Season
s1862,Movie,Dil,12-Oct-20,1990,TV-14,165,min
s1863,Movie,Disco Dancer,12-Oct-20,1982,TV-14,134,min
s1864,Movie,Hunterrr,12-Oct-20,2015,TV-MA,140,min
s1865,TV Show,Kipo and the Age of Wonderbeasts,12-Oct-20,2020,TV-Y7,3,Seasons
s1866,Movie,Phir Hera Pheri,12-Oct-20,2006,TV-14,150,min
s1867,Movie,The Legend of Bhagat Singh,12-Oct-20,2002,TV-14,156,min
s1868,Movie,House of the Witch,11-Oct-20,2017,TV-MA,86,min
s1869,TV Show,Deaf U,9-Oct-20,2020,TV-MA,1,Season
s1870,Movie,Ginny Weds Sunny,9-Oct-20,2020,TV-MA,126,min
s1871,Movie,My Step Dad: The Hippie,9-Oct-20,2018,TV-MA,100,min
s1872,Movie,Super Monsters: Dia de los Monsters,9-Oct-20,2020,TV-Y,25,min
s1873,Movie,The Forty-Year-Old Version,9-Oct-20,2020,R,124,min
s1874,TV Show,The Haunting of Bly Manor,9-Oct-20,2020,TV-MA,1,Season
s1875,Movie,Bigflo & Oli: Hip Hop Frenzy,8-Oct-20,2020,TV-MA,100,min
s1876,TV Show,Do Do Sol Sol La La Sol,8-Oct-20,2020,TV-14,1,Season
s1877,Movie,Palermo Hollywood,8-Oct-20,2004,TV-MA,106,min
s1878,TV Show,Private Lives,8-Oct-20,2020,TV-14,1,Season
s1879,TV Show,The 100,8-Oct-20,2020,TV-MA,7,Seasons
s1880,Movie,Hubie Halloween,7-Oct-20,2020,PG-13,104,min
s1881,TV Show,To the Lake,7-Oct-20,2020,TV-MA,1,Season
s1882,Movie,American Pie 9: Girls' Rules,6-Oct-20,2020,R,96,min
s1883,Movie,Dolly Parton: Here I Am,6-Oct-20,2019,TV-14,90,min
s1884,Movie,StarBeam: Halloween Hero,6-Oct-20,2020,TV-Y,33,min
s1885,Movie,Walk Away from Love,6-Oct-20,2017,TV-14,81,min
s1886,TV Show,Bad Boy Billionaires: India,5-Oct-20,2020,TV-14,1,Season
s1887,Movie,David Attenborough: A Life on Our Planet,4-Oct-20,2020,PG,84,min
s1888,Movie,"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",3-Oct-20,2020,TV-MA,44,min
s1889,Movie,Good Game: The Beginning,3-Oct-20,2018,TV-14,115,min
s1890,TV Show,Pat a Pat Como,3-Oct-20,2016,TV-Y,1,Season
s1891,TV Show,Qurious Como,3-Oct-20,2017,TV-Y,1,Season
s1892,Movie,A Chaster Marriage,2-Oct-20,2016,TV-14,94,min
s1893,Movie,A Go! Go! Cory Carson Halloween,2-Oct-20,2020,TV-Y,22,min
s1894,TV Show,DreamWorks Happy Holidays from Madagascar,2-Oct-20,2005,TV-PG,1,Season
s1895,TV Show,Emily in Paris,2-Oct-20,2020,TV-MA,1,Season
s1896,TV Show,H2O: Just Add Water,2-Oct-20,2009,TV-PG,3,Seasons
s1897,Movie,Òlòturé,2-Oct-20,2020,TV-MA,107,min
s1898,Movie,Serious Men,2-Oct-20,2020,TV-MA,115,min
s1899,Movie,The Binding,2-Oct-20,2020,TV-MA,93,min
s1900,Movie,Turkish Dance School,2-Oct-20,2017,TV-MA,107,min
s1901,Movie,Vampires vs. the Bronx,2-Oct-20,2020,PG-13,86,min
s1902,Movie,You've Got This,2-Oct-20,2020,TV-MA,112,min
s1903,Movie,All Because of You,1-Oct-20,2020,TV-PG,102,min
s1904,Movie,An Ordinary Man,1-Oct-20,2017,R,91,min
s1905,Movie,Carlos Almaraz: Playing with Fire,1-Oct-20,2019,TV-14,83,min
s1906,Movie,Cold Harbour,1-Oct-20,2013,TV-MA,73,min
s1907,TV Show,Evil,1-Oct-20,2019,TV-14,1,Season
s1908,TV Show,Familiar Wife,1-Oct-20,2018,TV-MA,1,Season
s1909,TV Show,Food Wars!: Shokugeki no Soma,1-Oct-20,2016,TV-MA,2,Seasons
s1910,Movie,Free State of Jones,1-Oct-20,2016,R,139,min
s1911,TV Show,"Good Morning, Verônica",1-Oct-20,2020,TV-MA,1,Season
s1912,Movie,Human Nature,1-Oct-20,2019,TV-14,95,min
s1913,Movie,Hunt for the Wilderpeople,1-Oct-20,2016,PG-13,101,min
s1914,Movie,I'm Leaving Now,1-Oct-20,2019,TV-MA,75,min
s1915,TV Show,Journey of an African Colony,1-Oct-20,2018,TV-MA,1,Season
s1916,TV Show,Oktoberfest: Beer & Blood,1-Oct-20,2020,TV-MA,1,Season
s1917,Movie,Rize,1-Oct-20,2005,PG-13,87,min
s1918,TV Show,Secreto bien guardado,1-Oct-20,2019,TV-MA,1,Season
s1919,TV Show,Sword Art Online,1-Oct-20,2018,TV-MA,3,Seasons
s1920,Movie,The American Game,1-Oct-20,2019,TV-PG,91,min
s1921,Movie,The Book of Sun,1-Oct-20,2020,TV-14,120,min
s1922,Movie,The Outpost,1-Oct-20,2020,R,123,min
s1923,TV Show,The Parkers,1-Oct-20,2003,TV-PG,5,Seasons
s1924,TV Show,The Unicorn,1-Oct-20,2019,TV-14,1,Season
s1925,Movie,We Have Always Lived in the Castle,1-Oct-20,2018,TV-14,95,min
s1926,TV Show,You Cannot Hide,1-Oct-20,2020,TV-MA,1,Season
s1927,Movie,American Murder: The Family Next Door,30-Sep-20,2020,TV-MA,84,min
s1928,Movie,Baxu and the Giants,30-Sep-20,2019,TV-PG,29,min
s1929,TV Show,Black Butler,30-Sep-20,2010,TV-MA,3,Seasons
s1930,TV Show,Man with a Plan,30-Sep-20,2020,TV-PG,4,Seasons
s1931,Movie,Poacher,30-Sep-20,2018,TV-MA,28,min
s1932,Movie,The Boys in the Band,30-Sep-20,2020,R,122,min
s1933,Movie,The Boys in the Band: Something Personal,30-Sep-20,2020,TV-MA,28,min
s1934,TV Show,Wentworth,30-Sep-20,2020,TV-MA,8,Seasons
s1935,Movie,Bully,29-Sep-20,2012,PG-13,98,min
s1936,Movie,Michelle Buteau: Welcome to Buteaupia,29-Sep-20,2020,TV-MA,59,min
s1937,Movie,Welcome to Sudden Death,29-Sep-20,2020,R,80,min
s1938,Movie,Amandla! A Revolution in Four Part Harmony,28-Sep-20,2002,PG-13,103,min
s1939,Movie,Ankhon Dekhi,28-Sep-20,2013,TV-PG,104,min
s1940,Movie,Dedh Ishqiya,28-Sep-20,2014,TV-14,146,min
s1941,Movie,Golmaal Returns,28-Sep-20,2008,TV-MA,135,min
s1942,Movie,Ishq Vishk,28-Sep-20,2003,TV-PG,129,min
s1943,Movie,Ishqiya,28-Sep-20,2009,TV-14,115,min
s1944,Movie,Jab We Met,28-Sep-20,2007,TV-14,143,min
s1945,Movie,Mann,28-Sep-20,1999,TV-14,173,min
s1946,Movie,Manorama Six Feet Under,28-Sep-20,2007,TV-14,129,min
s1947,Movie,Welcome,28-Sep-20,2007,TV-PG,149,min
s1948,TV Show,"Whose Vote Counts, Explained",28-Sep-20,2020,TV-PG,1,Season
s1949,TV Show,Van Helsing,27-Sep-20,2019,TV-MA,4,Seasons
s1950,TV Show,The Good Place,26-Sep-20,2020,TV-14,4,Seasons
s1951,Movie,Time Out,26-Sep-20,2015,TV-14,98,min
s1952,TV Show,A Perfect Crime,25-Sep-20,2020,TV-14,1,Season
s1953,TV Show,Mighty Little Bheem,25-Sep-20,2020,TV-Y,3,Seasons
s1954,Movie,My Mother's Wound,25-Sep-20,2016,TV-MA,115,min
s1955,TV Show,Sneakerheads,25-Sep-20,2020,TV-MA,1,Season
s1956,TV Show,The School Nurse Files,25-Sep-20,2020,TV-MA,1,Season
s1957,Movie,Zulu Man in Japan,25-Sep-20,2019,TV-MA,44,min
s1958,Movie,Real Steel,24-Sep-20,2011,PG-13,127,min
s1959,TV Show,The Chef Show,24-Sep-20,2020,TV-MA,4,Seasons
s1960,Movie,Enola Holmes,23-Sep-20,2020,PG-13,124,min
s1961,Movie,Kiss the Ground,22-Sep-20,2020,TV-G,85,min
s1962,TV Show,The Playbook,22-Sep-20,2020,TV-MA,1,Season
s1963,Movie,A Love Song for Latasha,21-Sep-20,2020,TV-PG,20,min
s1964,Movie,DTC Yukemuri Junjo Hen From High & Low,20-Sep-20,2018,TV-PG,102,min
s1965,Movie,High & Low The Movie,20-Sep-20,2016,TV-MA,129,min
s1966,Movie,High & Low The Movie 2 / End of Sky,20-Sep-20,2017,TV-MA,124,min
s1967,Movie,High & Low The Movie 3 / Final Mission,20-Sep-20,2017,TV-MA,118,min
s1968,Movie,High & Low The Red Rain,20-Sep-20,2016,TV-MA,111,min
s1969,Movie,High & Low The Worst,20-Sep-20,2019,TV-MA,125,min
s1970,Movie,Road To High & Low,20-Sep-20,2016,TV-MA,94,min
s1971,Movie,The Blue Elephant 2,20-Sep-20,2019,TV-MA,130,min
s1972,Movie,Bhaji In Problem,19-Sep-20,2013,TV-14,117,min
s1973,Movie,Black,19-Sep-20,2015,TV-14,137,min
s1974,TV Show,Fukrey Boyzzz,19-Sep-20,2020,TV-Y,1,Season
s1975,Movie,Saheb Biwi Aur Gangster Returns,19-Sep-20,2013,TV-MA,139,min
s1976,Movie,Santa Banta Pvt Ltd,19-Sep-20,2016,TV-14,111,min
s1977,Movie,The Royal Bengal Tiger,19-Sep-20,2014,TV-MA,103,min
s1978,Movie,Dolly Kitty Aur Woh Chamakte Sitare,18-Sep-20,2020,TV-MA,120,min
s1979,TV Show,Ratched,18-Sep-20,2020,TV-MA,1,Season
s1980,TV Show,The American Barbecue Showdown,18-Sep-20,2020,TV-G,1,Season
s1981,TV Show,The Blacklist,18-Sep-20,2019,TV-14,7,Seasons
s1982,Movie,Whipped,18-Sep-20,2020,TV-14,98,min
s1983,Movie,Anaamika,17-Sep-20,2014,TV-14,130,min
s1984,TV Show,Dragon's Dogma,17-Sep-20,2020,TV-MA,1,Season
s1985,Movie,GIMS: On the Record,17-Sep-20,2020,TV-MA,96,min
s1986,Movie,Horrid Henry's Gross Day Out,17-Sep-20,2020,TV-Y,61,min
s1987,Movie,Nee Enge En Anbe,17-Sep-20,2014,TV-14,137,min
s1988,Movie,Residue,17-Sep-20,2020,TV-MA,90,min
s1989,TV Show,The Last Word,17-Sep-20,2020,TV-MA,1,Season
s1990,TV Show,Baby,16-Sep-20,2020,TV-MA,3,Seasons
s1991,TV Show,Challenger,16-Sep-20,2020,TV-14,1,Season
s1992,TV Show,Criminal: UK,16-Sep-20,2020,TV-MA,2,Seasons
s1993,Movie,Dr Jason Leong Hashtag Blessed,16-Sep-20,2018,TV-MA,69,min
s1994,TV Show,Signs,16-Sep-20,2020,TV-MA,2,Seasons
s1995,TV Show,Sing On!,16-Sep-20,2020,TV-PG,1,Season
s1996,Movie,The Devil All The Time,16-Sep-20,2020,R,139,min
s1997,Movie,The Paramedic,16-Sep-20,2020,TV-MA,94,min
s1998,Movie,The Take,16-Sep-20,2016,R,92,min
s1999,TV Show,Call the Midwife,15-Sep-20,2020,TV-MA,9,Seasons
s2000,Movie,Hope Frozen: A Quest to Live Twice,15-Sep-20,2020,TV-PG,80,min
s2001,Movie,Michael McIntyre: Showman,15-Sep-20,2020,TV-MA,63,min
s2002,Movie,Raising Victor Vargas,15-Sep-20,2002,R,88,min
s2003,TV Show,Taco Chronicles,15-Sep-20,2020,TV-MA,2,Seasons
s2004,Movie,The Smurfs 2,15-Sep-20,2013,PG,105,min
s2005,Movie,Wish Upon a Unicorn,15-Sep-20,2020,PG,93,min
s2006,Movie,Lara and the Beat,14-Sep-20,2018,TV-MA,140,min
s2007,TV Show,Buddi,11-Sep-20,2020,TV-Y,2,Seasons
s2008,Movie,Dad Wanted,11-Sep-20,2020,TV-14,103,min
s2009,TV Show,Family Business,11-Sep-20,2020,TV-MA,2,Seasons
s2010,TV Show,Girlfriends,11-Sep-20,2007,TV-14,8,Seasons
s2011,Movie,How to Train Your Dragon 2,11-Sep-20,2014,PG,102,min
s2012,Movie,Pets United,11-Sep-20,2020,TV-Y7,93,min
s2013,TV Show,The Barrier,11-Sep-20,2020,TV-MA,1,Season
s2014,TV Show,The Duchess,11-Sep-20,2020,TV-MA,1,Season
s2015,Movie,Wonho Chung: Live in New York,11-Sep-20,2014,TV-14,69,min
s2016,Movie,Aapla Manus,10-Sep-20,2018,TV-14,133,min
s2017,Movie,Ani... Dr. Kashinath Ghanekar,10-Sep-20,2018,TV-14,157,min
s2018,Movie,Bhai: Vyakti Ki Valli - Poorvardha,10-Sep-20,2019,TV-14,116,min
s2019,Movie,Bhai: Vyakti Ki Valli - Uttarardh,10-Sep-20,2019,TV-PG,112,min
s2020,Movie,Cycle,10-Sep-20,2018,TV-PG,96,min
s2021,Movie,Dhh,10-Sep-20,2017,TV-G,127,min
s2022,TV Show,Greenleaf,10-Sep-20,2020,TV-14,5,Seasons
s2023,TV Show,Julie and the Phantoms,10-Sep-20,2020,TV-G,1,Season
s2024,Movie,Kaagar,10-Sep-20,2019,TV-MA,130,min
s2025,Movie,Night of Knots,10-Sep-20,2018,TV-MA,93,min
s2026,Movie,PhotoCopy,10-Sep-20,2016,TV-14,138,min
s2027,Movie,Poshter Girl,10-Sep-20,2016,TV-14,138,min
s2028,Movie,Satria Heroes: Revenge of the Darkness,10-Sep-20,2017,TV-G,92,min
s2029,Movie,Son Of Adam,10-Sep-20,2018,TV-14,110,min
s2030,Movie,The Babysitter: Killer Queen,10-Sep-20,2020,TV-MA,102,min
s2031,Movie,Cargo,9-Sep-20,2020,TV-14,113,min
s2032,Movie,Cuties,9-Sep-20,2020,TV-MA,96,min
s2033,TV Show,Get Organized with The Home Edit,9-Sep-20,2020,TV-PG,1,Season
s2034,TV Show,La Línea: Shadow of Narco,9-Sep-20,2020,TV-MA,1,Season
s2035,Movie,So Much Love to Give,9-Sep-20,2020,TV-14,108,min
s2036,Movie,The Social Dilemma,9-Sep-20,2020,PG-13,94,min
s2037,Movie,#Alive,8-Sep-20,2020,TV-MA,99,min
s2038,TV Show,Record of Youth,8-Sep-20,2020,TV-14,1,Season
s2039,Movie,My Octopus Teacher,7-Sep-20,2020,TV-G,86,min
s2040,Movie,Toll Booth,7-Sep-20,2010,TV-MA,98,min
s2041,TV Show,Transformers: Cyberverse,7-Sep-20,2020,TV-Y7,2,Seasons
s2042,Movie,"Waiting for ""Superman""",7-Sep-20,2010,PG,111,min
s2043,TV Show,Cleverman,5-Sep-20,2017,TV-MA,1,Season
s2044,Movie,Villain,5-Sep-20,2020,R,97,min
s2045,TV Show,Away,4-Sep-20,2020,TV-14,1,Season
s2046,Movie,I'm Thinking of Ending Things,4-Sep-20,2020,R,135,min
s2047,Movie,Kandasamys: The Wedding,4-Sep-20,2019,TV-14,93,min
s2048,TV Show,Spirit Riding Free: Riding Academy,4-Sep-20,2020,TV-Y7,2,Seasons
s2049,Movie,The Lost Okoroshi,4-Sep-20,2019,TV-MA,94,min
s2050,Movie,You're My Boss,4-Sep-20,2015,TV-14,117,min
s2051,Movie,Afonso Padilha: Classless,3-Sep-20,2020,TV-MA,63,min
s2052,Movie,Ave Maryam,3-Sep-20,2018,TV-PG,73,min
s2053,Movie,"Love, Guaranteed",3-Sep-20,2020,TV-PG,91,min
s2054,TV Show,Young Wallander,3-Sep-20,2020,TV-MA,1,Season
s2055,TV Show,Chef's Table: BBQ,2-Sep-20,2020,TV-14,1,Season
s2056,Movie,Freaks – You're One of Us,2-Sep-20,2020,TV-MA,93,min
s2057,Movie,Hotel for Dogs,2-Sep-20,2009,PG,101,min
s2058,Movie,Sky Tour: The Movie,2-Sep-20,2020,TV-G,93,min
s2059,TV Show,The Witcher: A Look Inside the Episodes,2-Sep-20,2020,TV-MA,1,Season
s2060,Movie,Adrift,1-Sep-20,2018,PG-13,96,min
s2061,Movie,Always Be My Maybe,1-Sep-20,2016,TV-14,112,min
s2062,Movie,Barbie Princess Adventure,1-Sep-20,2020,TV-Y,72,min
s2063,TV Show,Blue Exorcist,1-Sep-20,2017,TV-MA,2,Seasons
s2064,TV Show,Bookmarks,1-Sep-20,2020,TV-Y,1,Season
s2065,TV Show,Borgen,1-Sep-20,2012,TV-MA,3,Seasons
s2066,Movie,Children of the Sea,1-Sep-20,2019,TV-PG,112,min
s2067,TV Show,Erased,1-Sep-20,2016,TV-14,1,Season
s2068,Movie,Fate/Grand Order -First Order-,1-Sep-20,2016,TV-14,72,min
s2069,TV Show,Felipe Esparza: Bad Decisions,1-Sep-20,2020,TV-MA,1,Season
s2070,TV Show,H,1-Sep-20,2002,TV-MA,4,Seasons
s2071,TV Show,Heidi,1-Sep-20,2020,TV-Y7,1,Season
s2072,Movie,Puss in Boots,1-Sep-20,2011,PG,92,min
s2073,Movie,Sex Drive,1-Sep-20,2008,R,109,min
s2074,TV Show,"Sister, Sister",1-Sep-20,1998,TV-PG,6,Seasons
s2075,Movie,Soldier,1-Sep-20,1998,TV-14,155,min
s2076,Movie,"Take the Ball, Pass the Ball",1-Sep-20,2018,TV-MA,109,min
s2077,Movie,The Boss Baby: Get That Baby!,1-Sep-20,2020,TV-Y7,115,min
s2078,Movie,The Match,1-Sep-20,2020,TV-MA,97,min
s2079,TV Show,The Promised Neverland,1-Sep-20,2019,TV-14,1,Season
s2080,Movie,The Smurfs,1-Sep-20,2011,PG,103,min
s2081,TV Show,Thomas and Friends,1-Sep-20,2020,TV-Y,2,Seasons
s2082,Movie,True: Friendship Day,1-Sep-20,2020,TV-Y,24,min
s2083,Movie,Maniyarayile Ashokan,31-Aug-20,2020,TV-14,110,min
s2084,Movie,The Debt Collector 2,31-Aug-20,2020,TV-MA,97,min
s2085,Movie,All Together Now,29-Aug-20,2020,PG,94,min
s2086,TV Show,I AM A KILLER: RELEASED,28-Aug-20,2020,TV-MA,1,Season
s2087,TV Show,Masaba Masaba,28-Aug-20,2020,TV-MA,1,Season
s2088,Movie,Santana,28-Aug-20,2020,TV-MA,107,min
s2089,Movie,Unknown Origins,28-Aug-20,2020,TV-MA,97,min
s2090,TV Show,Aggretsuko,27-Aug-20,2020,TV-14,3,Seasons
s2091,Movie,Edge of Seventeen,27-Aug-20,1998,TV-MA,103,min
